frame;mean_red;mean_green;mean_blue;median_red;median_green;median_blue;sum_red;sum_green;sum_blue;mean_value;mean_saturation;mean_hue;median_value;median_saturation;median_hue;sum_value;sum_saturation;sum_hue
3173;72,08508680555556;74,38178047839506;83,98479552469136;68,0;70,0;65,0;37368909;38559515;43537718;91,84073109567902;60,88478009259259;62,43657407407407;77,0;46,0;50,0;47610235;31562670;32367120
3174;72,27207175925926;74,27943094135803;83,36611304012345;67,0;70,0;66,0;37465842;38506457;43216993;91,5475173611111;59,882841435185185;63,960844907407406;76,0;48,0;55,0;47458233;31043265;33157302
3175;74,75158757716049;75,89588734567901;84,26299189814814;68,0;70,0;67,0;38751223;39344428;43681935;92,70772569444445;56,838547453703704;63,42055555555555;76,0;45,0;50,0;48059685;29465103;32877216
3176;79,689168595679;79,42332368827161;86,81168595679013;67,0;69,0;67,0;41310865;41173051;45003178;96,047862654321;54,88971450617284;63,05020833333333;76,0;42,0;42,0;49791212;28454828;32685228
3177;85,40907986111111;83,1965875771605;89,21367476851852;67,0;68,0;66,0;44276067;43129111;46248369;99,52375578703703;51,60986111111111;61,34261574074074;76,0;34,0;30,0;51593115;26754552;31800012
3178;90,16105902777778;85,95817322530864;90,43490162037037;65,0;65,0;66,0;46739493;44560717;46881453;101,91036844135803;51,0209837962963;60,60183449074074;74,0;27,0;30,0;52830335;26449278;31415991
3179;89,42543981481481;84,38670524691358;87,72455439814814;62,0;62,0;62,0;46358148;43746068;45476409;99,39462191358025;50,98299382716049;64,73153356481481;67,0;24,0;30,0;51526172;26429584;33556827
3180;87,51339699074074;81,92932677469136;84,18715277777778;58,0;55,0;55,0;45366945;42472163;43642620;96,08248456790123;51,778572530864196;67,69362268518519;61,0;22,0;30,0;49809160;26842012;35092374
3181;86,9062326388889;81,0277237654321;82,76981288580247;51,0;49,0;49,0;45052191;42004772;42907871;94,5933912037037;49,99489390432099;66,96846064814815;54,0;21,0;30,0;49037214;25917353;34716450
3182;86,62432484567901;80,31635416666667;81,7090837191358;45,0;43,0;44,0;44906050;41635998;42357989;93,8575212191358;50,57100115740741;63,562530864197534;47,0;21,0;21,0;48655739;26216007;32950816
3183;87,08230324074074;80,19650270061729;81,4631037808642;44,0;38,0;40,0;45143466;41573867;42230473;94,38872299382716;55,173921682098765;68,49782407407407;45,0;19,0;42,0;48931114;28602161;35509272
3184;88,40319444444444;80,71436921296296;81,75719521604938;49,0;38,0;40,0;45828216;41842329;42382930;95,70168209876543;59,73896990740741;67,86012345679012;50,0;26,0;34,0;49611752;30968682;35178688
3185;89,6296199845679;81,33528549382716;82,04059413580246;53,0;41,0;40,0;46463995;42164212;42529844;96,86517361111112;62,96532600308642;63,32029899691358;54,0;26,0;27,0;50214906;32641225;32825243
3186;90,62850694444444;81,82034915123457;82,35814429012346;56,0;44,0;41,0;46981818;42415669;42694462;97,82619212962963;65,2958912037037;61,478560956790126;58,0;26,0;26,0;50713098;33849390;31870486
3187;90,58739776234567;81,78812307098765;82,3584799382716;56,0;43,0;40,0;46960507;42398963;42694636;97,79373842592592;64,81822530864197;61,661458333333336;57,0;26,0;26,0;50696274;33601768;31965300
3188;90,37940779320988;81,68459683641976;82,30217785493826;55,0;42,0;40,0;46852685;42345295;42665449;97,59640432098766;64,02965277777778;62,287505787037034;56,0;26,0;26,0;50593976;33192972;32289843
3189;90,19392554012346;81,61304783950617;82,25625;54,0;42,0;40,0;46756531;42308204;42641640;97,41866319444445;63,4738599537037;62,57347415123457;55,0;26,0;26,0;50501835;32904849;32438089
3190;90,1262962962963;81,58121141975309;82,32262345679013;54,0;41,0;40,0;46721472;42291700;42676048;97,36704668209876;62,76925925925926;63,18151813271605;55,0;26,0;27,0;50475077;32539584;32753299
3191;90,09488425925926;81,65404899691357;82,3484336419753;53,0;41,0;40,0;46705188;42329459;42689428;97,35789351851852;62,713229166666665;62,78334683641975;54,0;26,0;27,0;50470332;32510538;32546887
3192;90,36448495370371;81,84010030864198;82,64627700617284;54,0;41,0;40,0;46844949;42425908;42843830;97,65991898148148;62,348497299382714;63,783805941358025;55,0;26,0;30,0;50626902;32321461;33065525
3193;90,4302951388889;81,99485146604938;82,73218171296297;54,0;41,0;40,0;46879065;42506131;42888363;97,75918016975308;62,40997299382716;63,18077546296296;55,0;26,0;27,5;50678359;32353330;32752914
3194;90,74193479938272;82,23588348765432;83,03081790123457;55,0;42,0;40,0;47040619;42631082;43043176;98,08848186728395;61,97297453703704;63,608260030864194;56,0;26,0;30,0;50849069;32126790;32974522
3195;91,00350694444444;82,58014660493828;83,2976099537037;55,0;43,0;40,0;47176218;42809548;43181481;98,38729552469135;61,94449845679012;63,077145061728395;57,0;26,0;27,0;51003974;32112028;32699192
3196;91,53174961419754;83,0623476080247;83,85371720679012;56,0;43,0;40,0;47450059;43059521;43469767;98,96422646604938;61,42034336419753;63,83687692901235;58,0;26,0;30,0;51303055;31840306;33093037
3197;91,77823302469136;83,41390239197531;84,1521875;56,0;44,0;41,0;47577836;43241767;43624494;99,25088155864198;61,36871334876543;63,51788387345679;58,0;26,0;30,0;51451657;31813541;32927671
3198;91,79378858024691;83,39322530864197;84,20054783950617;56,0;43,0;40,0;47585900;43231048;43649564;99,25541087962964;61,19159529320988;64,10431905864198;58,0;26,0;30,0;51454005;31721723;33231679
3199;91,45479552469136;83,12509452160494;83,86764853395061;55,0;43,0;40,0;47410166;43092049;43476989;98,87803433641976;61,62441936728395;63,37619212962963;57,0;26,0;30,0;51258373;31946099;32854218
3200;91,36613811728395;83,02911265432098;83,77993248456791;55,0;43,0;40,0;47364206;43042292;43431517;98,75782600308642;61,660625;63,42317515432099;57,0;26,0;30,0;51196057;31964868;32878574
3201;91,18074266975309;82,89346836419753;83,6439486882716;55,0;43,0;40,0;47268097;42971974;43361023;98,64631944444444;62,62020833333333;66,1368113425926;56,0;26,0;33,0;51138252;32462316;34285323
3202;91,25912037037037;83,07569444444445;83,81412808641976;55,0;43,0;40,0;47308728;43066440;43449244;98,76652970679012;62,43611882716049;66,29229552469135;56,0;26,0;33,0;51200569;32366884;34365926
3203;91,49787037037036;83,47353202160494;84,21676311728395;56,0;43,0;40,0;47432496;43272679;43657970;99,09328510802469;61,944654706790125;66,33753858024691;57,0;26,0;34,0;51369959;32112109;34389380
3204;92,01707561728395;84,12350694444444;84,95281057098765;56,0;44,0;40,0;47701652;43609626;44039537;99,71666087962963;60,714618055555555;66,93125192901235;58,0;26,0;34,0;51693117;31474458;34697161
3205;92,43088155864197;84,82975308641976;85,64256944444445;57,0;44,0;41,0;47916169;43975744;44397108;100,25072916666667;59,57276813271605;66,79093942901234;58,0;26,0;34,0;51969978;30882523;34624423
3206;92,81072530864198;85,44484375;86,35891396604939;58,0;45,0;41,0;48113080;44294607;44768461;100,78366898148148;58,20673225308642;67,61689814814815;60,0;26,0;44,0;52246254;30174370;35052600
3207;92,366875;85,34400270061728;86,37988233024691;58,0;45,0;41,0;47882988;44242331;44779331;100,5129513888889;56,76323688271605;67,67539737654322;60,0;26,0;50,0;52105914;29426062;35082926
3208;88,01909143518519;81,6209162808642;82,77116705246914;52,0;41,0;40,0;45629097;42312283;42908573;95,85574266975308;55,07228202160494;68,85742669753087;54,0;26,0;60,0;49691617;28549471;35695690
3209;86,3208699845679;79,54435185185186;80,61435956790123;48,0;39,0;40,0;44748739;41235792;41790484;93,73467399691359;56,69701195987654;67,45114969135803;50,0;26,0;34,0;48592055;29391731;34966676
3210;87,23954282407408;80,42809992283951;81,63766589506173;50,0;40,0;40,0;45224979;41693927;42320966;94,76534915123457;59,59597608024691;67,54390046296297;52,0;26,0;37,0;49126357;30894554;35014758
3211;85,36722608024691;77,96714891975309;78,74393711419754;45,0;38,0;40,0;44254370;40418170;40820857;92,48940972222222;65,1576138117284;65,83219714506173;47,0;26,0;30,0;47946510;33777707;34127411
3212;85,37558449074074;77,99512538580247;78,70902584876544;46,0;38,0;40,0;44258703;40432673;40802759;92,49602044753087;65,48582754629629;65,44423996913581;47,0;26,0;30,0;47949937;33947853;33926294
3213;85,41264467592593;77,95859760802469;78,7190412808642;46,0;38,0;40,0;44277915;40413737;40807951;92,52760802469136;65,38337384259259;66,08748263888889;48,0;26,0;30,0;47966312;33894741;34259751
3214;85,3249787808642;77,89329668209876;78,59986304012345;46,0;38,0;40,0;44232469;40379885;40746169;92,43739969135802;65,59680169753086;65,78989583333333;48,0;26,0;30,0;47919548;34005382;34105482
3215;85,47677469135803;77,97126929012346;78,71835648148148;46,0;38,0;40,0;44311160;40420306;40807596;92,58316936728394;65,27834297839506;66,13949266975308;48,0;26,0;30,0;47995115;33840293;34286713
3216;85,38291473765432;77,9298649691358;78,62670717592593;46,0;38,0;40,0;44262503;40398842;40760085;92,49342978395062;65,56819830246914;65,610625;48,0;26,0;30,0;47948594;33990554;34012548
3217;85,4837461419753;77,99759452160494;78,75659529320987;46,0;38,0;40,0;44314774;40433953;40827419;92,59723958333333;65,22077546296296;66,05109760802469;48,0;26,0;30,0;48002409;33810450;34240889
3218;85,35006558641976;77,96160686728395;78,6658699845679;46,0;38,0;40,0;44245474;40415297;40780387;92,47100308641976;65,37651234567902;65,59000771604939;47,0;26,0;30,0;47936968;33891184;34001860
3219;85,40114197530865;77,98588734567902;78,74004050925926;45,0;38,0;40,0;44271952;40427884;40818837;92,52159336419753;65,18674189814814;66,06453510802469;47,0;26,0;30,0;47963194;33792807;34247855
3220;85,38886959876544;78,02551311728395;78,72534336419753;45,0;38,0;40,0;44265590;40448426;40811218;92,50780092592592;65,39512924382716;65,5928587962963;47,0;26,0;30,0;47956044;33900835;34003338
3221;85,53043788580247;78,11114390432098;78,87114776234569;46,0;38,0;40,0;44338979;40492817;40886803;92,65130979938272;65,12188078703704;65,95876929012346;48,0;26,0;30,0;48030439;33759183;34193026
3222;85,50249614197531;78,13537229938271;78,85144483024692;46,0;38,0;40,0;44324494;40505377;40876589;92,6288136574074;65,31900848765432;65,70765239197532;47,0;26,0;30,0;48018777;33861374;34062847
3223;85,6185686728395;78,19643325617284;78,98519290123457;46,0;38,0;40,0;44384666;40537031;40945924;92,75533179012346;65,143543595679;66,28554012345678;48,0;26,0;30,0;48084364;33770413;34362424
3224;85,57001736111111;78,2346624228395;78,95337770061728;45,0;38,0;40,0;44359497;40556849;40929431;92,7185011574074;65,46353202160493;65,83677662037037;47,0;26,0;30,0;48065271;33936295;34129785
3225;85,61588155864197;78,2602411265432;79,00445794753087;46,0;38,0;40,0;44383273;40570109;40955911;92,76396604938272;65,25054783950617;66,03959683641975;47,0;26,0;30,0;48088840;33825884;34234927
3226;85,63119598765432;78,29722800925926;79,03576195987654;45,0;38,0;40,0;44391212;40589283;40972139;92,78954861111112;65,47435956790123;66,05006558641975;47,0;26,0;30,0;48102102;33941908;34240354
3227;85,63496720679012;78,25956983024692;79,06503472222222;46,0;38,0;40,0;44393167;40569761;40987314;92,79844328703703;65,25874421296297;66,64634645061729;48,0;26,0;33,0;48106713;33830133;34549466
3228;85,37822723765431;78,08345100308642;78,83954475308641;45,0;38,0;40,0;44260073;40478461;40870420;92,5522087191358;65,73560570987654;66,36891782407407;47,0;26,0;33,0;47979065;34077338;34405647
3229;85,21506558641975;77,95823109567901;78,71252893518519;45,0;38,0;40,0;44175490;40413547;40804575;92,39306520061729;65,83329282407408;66,60636574074074;47,0;26,0;33,0;47896565;34127979;34528740
3230;85,07358603395062;77,7893325617284;78,57327160493827;44,0;38,0;40,0;44102147;40325990;40732384;92,24066550925926;65,70640817901234;66,86674575617283;46,0;26,0;34,0;47817561;34062202;34663721
3231;84,80684799382716;77,59504436728395;78,33657793209876;44,0;38,0;40,0;43963870;40225271;40609682;91,9784201388889;66,02711419753086;66,46843364197531;46,0;26,0;33,0;47681613;34228456;34457236
3232;84,64386766975309;77,44846836419752;78,19425925925925;44,0;38,0;40,0;43879381;40149286;40535904;91,81555555555556;66,0482137345679;66,5389699074074;45,0;26,0;34,0;47597184;34239394;34493802
3233;84,49356481481482;77,31853780864198;78,04868634259259;43,0;38,0;40,0;43801464;40081930;40460439;91,66191550925926;66,07911458333334;66,31767939814814;45,0;26,0;33,0;47517537;34255413;34379085
3234;84,39964506172839;77,24769675925926;77,96130787037038;43,0;38,0;40,0;43752776;40045206;40415142;91,5712037037037;66,24976273148148;66,27874421296296;45,0;26,0;33,0;47470512;34343877;34358901
3235;84,41740547839507;77,22914351851851;77,98864969135802;43,0;38,0;40,0;43761983;40035588;40429316;91,58751543209877;65,99560763888888;66,45428047839506;45,0;26,0;34,0;47478968;34212123;34449899
3236;84,33440586419754;77,19900270061729;77,90970293209877;43,0;38,0;40,0;43718956;40019963;40388390;91,50703125;66,29545717592593;66,00838348765433;45,0;26,0;33,0;47437245;34367565;34218746
3237;84,39378472222222;77,15409143518518;77,95484953703703;43,0;38,0;40,0;43749738;39996681;40411794;91,55946566358024;65,89248070987654;66,58815393518519;45,0;26,0;34,0;47464427;34158662;34519299
3238;84,46623070987654;77,21315393518519;77,95166473765433;43,0;38,0;40,0;43787294;40027299;40410143;91,62935763888889;66,15708719135803;66,20400848765432;45,0;26,0;33,0;47500659;34295834;34320158
3239;84,77976080246914;77,37672646604938;78,19938271604939;44,0;38,0;40,0;43949828;40112095;40538560;91,9304436728395;65,67877314814815;67,04427854938271;46,0;26,0;34,0;47656742;34047876;34755754
3240;84,94180555555556;77,51875;78,28208526234567;45,0;38,0;40,0;44033832;40185720;40581433;92,08306327160494;65,77873263888888;66,64007908950617;46,0;26,0;33,0;47735860;34099695;34546217
3241;85,2238387345679;77,66887731481482;78,51838927469136;45,0;38,0;40,0;44180038;40263546;40703933;92,36127700617284;65,10395640432098;67,46478587962963;47,0;26,0;34,0;47880086;33749891;34973745
3242;85,18017168209876;77,65480902777777;78,40833140432099;45,0;38,0;40,0;44157401;40256253;40646879;92,31360339506173;65,43233410493828;66,77148148148149;47,0;26,0;33,0;47855372;33920122;34614336
3243;85,3051774691358;77,67315779320988;78,48483989197531;46,0;38,0;40,0;44222204;40265765;40686541;92,42524691358025;65,11748070987655;67,23003086419753;48,0;26,0;34,0;47913248;33756902;34852048
3244;85,16720679012346;77,59301890432099;78,32077546296296;46,0;38,0;40,0;44150680;40224221;40601490;92,28259452160493;65,40576581790124;66,54453125;48,0;26,0;33,0;47839297;33906349;34496685
3245;85,25639660493827;77,61495949074074;78,39452353395062;46,0;38,0;40,0;44196916;40235595;40639721;92,35452353395061;65,11040895061728;67,08074074074074;48,0;26,0;34,0;47876585;33753236;34774656
3246;85,21245177469136;77,61759645061728;78,30791473765431;46,0;38,0;40,0;44174135;40236962;40594823;92,28071566358025;65,40869020061729;66,53928047839506;48,0;26,0;33,0;47838323;33907865;34493963
3247;85,29964891975308;77,61877893518519;78,33749228395062;47,0;38,0;40,0;44219338;40237575;40610156;92,34432870370371;65,38376543209877;66,93064429012345;48,0;26,0;33,0;47871300;33894944;34696846
3248;85,49509645061728;77,81777391975308;78,48862654320988;47,0;38,0;40,0;44320658;40340734;40688504;92,51840470679012;65,28704282407408;66,88808834876544;49,0;26,0;33,0;47961541;33844803;34674785
3249;85,84849922839506;78,03029899691359;78,80025462962963;49,0;39,0;40,0;44503862;40450907;40850052;92,85737654320988;64,02516010802469;68,62242283950617;50,0;26,0;39,0;48137264;33190643;35573864
3250;85,66215277777778;77,91558834876543;78,59393518518519;48,0;38,0;40,0;44407260;40391441;40743096;92,64955825617284;64,10298611111111;68,01914544753086;49,0;26,0;34,0;48029531;33230988;35261125
3251;85,62758680555555;77,7897762345679;78,53788966049383;47,0;38,0;40,0;44389341;40326220;40714042;92,60328703703703;64,01780285493827;68,65482638888889;49,0;26,0;41,0;48005544;33186829;35590662
3252;85,44916666666667;77,66266203703704;78,32924575617284;47,0;38,0;40,0;44296848;40260324;40605881;92,41563078703703;64,26419174382715;68,00848379629629;48,0;26,0;34,0;47908263;33314557;35255598
3253;85,61853780864197;77,70893711419752;78,46365933641975;47,0;38,0;40,0;44384650;40284313;40675561;92,56532986111111;64,0300212191358;68,98026813271605;49,0;26,0;41,0;47985867;33193163;35759371
3254;85,50546682098765;77,65295910493828;78,31311149691358;48,0;38,0;40,0;44326034;40255294;40597517;92,43865547839506;64,2983024691358;68,36420910493827;49,0;26,0;34,0;47920199;33332240;35440006
3255;85,65438850308642;77,71677662037037;78,45614197530864;48,0;38,0;40,0;44403235;40288377;40671664;92,56998842592593;63,98331983024691;69,0966512345679;50,0;26,0;41,0;47988282;33168953;35819704
3256;85,56830825617284;77,67676697530864;78,33838927469135;48,0;38,0;40,0;44358611;40267636;40610621;92,4686612654321;64,16639660493827;68,42403935185185;50,0;26,0;34,0;47935754;33263860;35471022
3257;85,67679398148148;77,67190972222222;78,4188387345679;49,0;39,0;40,0;44414850;40265118;40652326;92,56751350308642;63,8471450617284;69,5766473765432;50,0;26,0;42,0;47986999;33098360;36068534
3258;85,43917052469136;77,50302276234568;78,16648533950617;49,0;39,0;40,0;44291666;40177567;40521506;92,32493441358025;63,98720100308642;68,99802662037037;50,0;26,0;34,0;47861246;33170965;35768577
3259;85,31237654320988;77,3066087962963;78,04294367283951;49,0;39,0;40,0;44225936;40075746;40457462;92,18796296296296;63,76914544753087;69,51465470679013;50,0;26,0;41,0;47790240;33057925;36036397
3260;84,9529012345679;76,99673032407408;77,66737075617284;49,0;39,0;40,0;44039584;39915105;40262765;91,82037808641975;63,97031442901235;69,0055536265432;50,0;26,0;34,0;47599684;33162211;35772479
